run_id,R_a,R_b,R_c,DG1_PWM1,DG1_PWM2,DG1_PWM3,DG1_PWM4,DG1_PWM5,DG1_PWM6,DG2_PWM1,DG2_PWM2,DG2_PWM3,DG2_PWM4,DG2_PWM5,DG2_PWM6,V1_a,V1_b,V1_c,I1_a,I1_b,I1_c,V2_a,V2_b,V2_c,I2_a,I2_b,I2_c,I1mean_a,I1mean_b,I1mean_c,I2mean_a,I2mean_b,I2mean_c
71,16,24,32,1,1,0,1,1,1,1,1,1,1,1,1,210.9235529,219.0007559,263.2768633,12.15919245,4.095496061,9.665619746,210.4885593,219.9656944,265.2075529,7.431181313,9.190489387,9.45871791,-5.371089835,-1.786161522,7.157356861,5.257374442,1.808114569,-7.065364625
72,16,24,32,1,1,0,1,1,1,0,1,1,1,1,1,211.8572999,214.2101904,266.736794,38.98410683,70.85699248,75.61836877,204.6654308,217.7069707,274.0833012,31.5578343,72.92247675,75.66367283,-0.9117064058,-48.4739266,49.38626493,0.7025817214,48.72691704,-49.42884625
73,16,24,32,1,1,0,1,1,1,1,0,1,1,1,1,214.3169538,210.8351884,272.5619513,22.33979261,5.756332585,21.50620929,214.2004883,211.508357,275.0147357,20.03283085,10.95119725,21.42847701,-16.84801191,-0.7017067544,17.55156459,16.36884498,0.6424061807,-17.00937603
74,16,24,32,1,1,0,1,1,1,1,1,0,1,1,1,256.4978942,207.5890193,432.4571584,28.09734093,16.17005746,25.49685461,261.5380007,215.283435,434.7278528,28.90729833,20.1219539,22.28562112,-24.77300301,3.647748514,21.12531286,20.41645607,-9.207293506,-11.20912001
75,16,24,32,1,1,0,1,1,1,1,1,1,0,1,1,212.364294,219.3800009,261.7784344,21.84349985,8.249522083,26.55453448,213.7410138,220.2846799,262.3967472,21.90956754,8.230536779,26.40852848,-19.36535813,-5.559948277,24.92548329,19.28964806,5.553325284,-24.84279457
76,16,24,32,1,1,0,1,1,1,1,1,1,1,0,1,215.1593011,215.9196731,264.0091696,70.06135524,30.29737995,67.93640652,210.9142319,224.1294856,261.5761233,69.7727942,36.30145348,65.23729143,-45.94637874,0.8295897415,45.11687286,45.47160744,-0.8871069998,-44.5844006
77,16,24,32,1,1,0,1,1,1,1,1,1,1,1,0,208.9776049,220.3663937,263.6433229,13.13621234,7.582669921,8.977536967,208.5659998,222.5856617,264.5767055,11.92293491,12.40892497,4.470099968,8.885962103,-7.268712483,-1.617102993,-8.958627116,7.347679513,1.611088703
78,16,24,32,1,1,1,0,1,1,1,1,1,1,1,1,210.9155137,219.0021504,263.2810941,12.156537,4.10257153,9.662762779,210.4837068,219.9630166,265.2132899,7.435710562,9.18965419,9.469265891,5.378951967,1.788175236,-7.167007215,-5.264671123,-1.812628106,7.077435842
79,16,24,32,1,1,1,0,1,1,0,1,1,1,1,1,211.904412,213.2175673,269.3372482,21.85436957,5.52335063,20.89717541,211.1466798,214.1938716,271.7430123,18.50169665,11.273404,20.55773356,14.5103922,0.4583330118,-14.97140833,-14.16129138,-0.4209632271,14.57961013
80,16,24,32,1,1,1,0,1,1,1,0,1,1,1,1,212.0723825,213.5728064,266.7403289,42.49877979,73.53863555,79.40669999,204.0651341,217.3491533,274.1014054,35.18882634,75.63433081,79.31287631,1.520881748,50.17643059,-51.69722552,-1.28239005,-50.44320205,51.72567863
81,16,24,32,1,1,1,0,1,1,1,1,0,1,1,1,212.382277,219.3839629,261.7808874,21.91872733,8.250168716,26.61755615,213.7451652,220.290172,262.3912791,21.95499099,8.233354036,26.46430125,19.41934554,5.558679822,-24.97791191,-19.34190304,-5.554051095,24.89608174
82,16,24,32,1,1,1,0,1,1,1,1,1,0,1,1,256.2329097,206.650609,432.0231446,28.90887019,15.89500277,26.30496244,261.5786394,215.0735119,434.4452098,29.78950489,20.40691749,23.08612847,26.3589031,-4.424608291,-21.93430742,-22.00121462,9.948353661,12.05284513
83,16,24,32,1,1,1,0,1,1,1,1,1,1,0,1,208.9790599,220.3602768,263.6456274,13.11809434,7.533610031,8.980068455,208.5594956,222.5670553,264.5767032,11.86644996,12.35958731,4.470901649,-8.83309579,7.216759129,1.616478339,8.905873296,-7.297583092,-1.60814929
84,16,24,32,1,1,1,0,1,1,1,1,1,1,1,0,214.9772244,216.1615624,263.9470613,68.06477678,29.4779496,65.8851478,211.0242022,224.2186604,261.796272,67.86527706,35.55571099,63.25134146,44.8166956,-0.9289002903,-43.88724618,-44.35169685,0.9825929531,43.36965826
85,16,24,32,1,1,1,1,0,1,1,1,1,1,1,1,207.2047373,221.4641756,264.1271848,11.25556855,11.63869291,4.385283253,209.9795027,220.9039153,264.7582827,11.97981269,6.703185141,8.923575843,8.150323172,-6.477327628,-1.672834118,-8.01225033,6.342716624,1.669683798
86,16,24,32,1,1,1,1,0,1,0,1,1,1,1,1,208.479333,227.8085222,259.4005903,69.12199935,71.92070456,32.10338343,205.9170422,221.0333552,268.0755456,65.06138364,70.69924351,37.2316303,45.71184216,-47.42554323,1.713973773,-44.98052025,46.90376706,-1.922965215
87,16,24,32,1,1,1,1,0,1,1,0,1,1,1,1,208.0083082,219.1225985,265.4716014,12.61263979,14.21048693,9.612559528,208.7904471,217.8281582,268.3692071,4.405547486,12.91354696,13.91055481,-1.826250854,10.72835767,-8.901971258,1.823262542,-10.80678862,8.98365843
88,16,24,32,1,1,1,1,0,1,1,1,0,1,1,1,209.845756,223.8587944,260.1223692,70.74048728,36.74478056,65.97207261,216.9516453,217.3216178,263.9079103,70.30463487,30.49595236,68.18989964,46.03960848,-1.041425672,-44.99808385,-46.08003701,0.8818269897,45.19832175
89,16,24,32,1,1,1,1,0,1,1,1,1,0,1,1,207.5210299,221.9361418,263.5327036,12.01837401,12.52904146,4.283112929,210.3793284,221.275416,264.183932,12.6763368,7.764170896,9.126383063,9.000022156,-7.609471578,-1.390420936,-8.826585936,7.451366745,1.375353769
90,16,24,32,1,1,1,1,0,1,1,1,1,1,0,1,319.2313619,316.5280494,292.8237646,23.34686595,23.30925532,13.23701441,322.2821327,319.1789052,298.5581524,19.27278065,22.71779486,17.24200966,19.15160761,-21.25682701,2.104778225,-6.719604253,15.2774108,-8.557943121
91,16,24,32,1,1,1,1,0,1,1,1,1,1,1,0,204.9779531,223.2987272,264.3660876,37.48308722,31.37944283,8.199563203,206.1954673,224.1296067,265.1313489,37.22809532,31.27179768,8.161700096,34.52737275,-29.02362953,-5.503668689,-34.35123432,28.88366879,5.467638466
92,16,24,32,1,1,1,1,1,0,1,1,1,1,1,1,207.2116007,221.475262,264.1286776,11.30743372,11.69191042,4.382944997,209.9773256,220.8998108,264.761853,11.98121089,6.746430058,8.927825118,-8.174245331,6.506117771,1.668259912,8.035851294,-6.373168155,-1.662550948
93,16,24,32,1,1,1,1,1,0,0,1,1,1,1,1,207.9901367,219.1253609,265.4730918,12.60469388,14.26975471,9.777897022,208.7742978,217.8475647,268.3924515,4.416992355,13.0664587,14.05108632,1.832946896,-10.81735867,8.984556261,-1.830028344,10.89449334,-9.064311322
94,16,24,32,1,1,1,1,1,0,1,0,1,1,1,1,208.393669,227.8184901,259.2121401,70.03245937,73.2095519,33.39440074,205.7073756,221.0163154,268.194877,65.94078312,72.0381099,38.48084305,-46.24712135,48.28472245,-2.037519533,45.50985321,-47.76411091,2.254339726
95,16,24,32,1,1,1,1,1,0,1,1,0,1,1,1,207.5131157,221.9188135,263.536665,11.99363692,12.49483758,4.280394354,210.3761721,221.2665419,264.1856826,12.66971216,7.73245733,9.121565903,-8.976716842,7.580500805,1.396345199,8.804396919,-7.425543301,-1.378727503
96,16,24,32,1,1,1,1,1,0,1,1,1,0,1,1,209.932736,223.9277892,260.3124999,69.19513153,36.16380362,64.35369635,216.7786051,217.5143854,263.8745646,68.69893833,29.8641282,66.52696969,-45.14429588,1.131217046,44.01335417,45.18480042,-0.9762626431,-44.20829695
97,16,24,32,1,1,1,1,1,0,1,1,1,1,0,1,204.971197,223.3066587,264.3569353,37.57258413,31.47180901,8.199882348,206.1994527,224.1542124,265.1229623,37.33003704,31.37363775,8.161888373,-34.61327731,29.10951935,5.503852034,34.43742543,-28.97142277,-5.465905671
98,16,24,32,1,1,1,1,1,0,1,1,1,1,1,0,319.3687789,316.8517175,294.1119915,21.41739609,21.61578068,13.63336818,322.2627327,319.2463825,299.5272885,18.22708314,21.29478323,17.27704332,-16.15223629,17.62113452,-1.467887974,3.637042256,-11.60494078,7.968398454
99,32,24,96,1,1,1,1,1,1,1,1,1,1,1,1,256.8133399,184.1429782,254.7951593,5.060454169,4.559407227,1.804348993,257.5234233,184.7216612,254.978346,4.573861912,4.301715324,2.449711767,0.008700663182,-0.0002779578018,-0.008612119156,-0.008391426115,-0.0009804556077,0.009177046492
100,32,24,96,1,1,1,1,1,1,0,1,1,1,1,1,256.5032455,183.5768357,255.5898699,8.778935977,10.97702618,6.808259938,257.3967638,182.4502339,256.8592782,4.283609631,9.232543553,9.188104795,1.514702624,-7.740350732,6.225457426,-1.507393925,7.765224187,-6.258024393
101,32,24,96,1,1,1,1,1,1,1,0,1,1,1,1,256.5083807,183.5815298,255.578427,8.7814517,10.99174216,6.82490184,257.4007162,182.4549895,256.8517164,4.281507004,9.245512069,9.202097589,-1.51020899,7.746864895,-6.236849291,1.503508601,-7.774472103,6.270759859
102,32,24,96,1,1,1,1,1,1,1,1,0,1,1,1,257.3156486,184.1275211,254.2212759,5.888828389,7.740238739,8.341171311,259.465763,184.782863,252.9278209,9.733972738,3.414060028,7.722341577,5.245933238,1.518738252,-6.76485681,-5.288000436,-1.497757125,6.785574354
103,32,24,96,1,1,1,1,1,1,1,1,1,0,1,1,257.3156597,184.1342914,254.2178354,5.928018145,7.745750583,8.369881797,259.4643412,184.7857916,252.9189888,9.748997861,3.408063027,7.750178382,-5.279220429,-1.516630954,6.795642611,5.32174175,1.493165086,-6.815103931
104,32,24,96,1,1,1,1,1,1,1,1,1,1,0,1,256.6411848,184.5283109,254.8680042,9.066727506,4.784871101,4.593601978,256.0758359,186.1014419,255.6416978,7.511965671,8.8119929,3.618609832,-5.895026005,4.50932494,1.385491773,5.927722728,-4.550433722,-1.377495459
105,32,24,96,1,1,1,1,1,1,1,1,1,1,1,0,256.6384828,184.5309828,254.8678693,9.056376708,4.785324728,4.592129396,256.0792661,186.1073787,255.6386189,7.5214935,8.819581328,3.619438661,5.899983669,-4.513795745,-1.386365372,-5.932435904,4.552559674,1.379689833
106,32,24,96,0,1,1,1,1,1,1,1,1,1,1,1,256.5620529,181.5810737,257.0870321,4.41606134,9.785467616,9.474834387,257.1147926,183.9868869,256.0638841,8.618596256,11.25745278,7.349541149,-1.644396857,8.536877975,-6.89266902,1.623133121,-8.464920364,6.841604163
107,32,24,96,0,1,1,1,1,1,0,1,1,1,1,1,303.5573757,292.3252307,350.2635385,9.829336137,16.01284025,14.7879238,306.1649649,293.8035369,351.138323,11.2684938,13.94694735,14.68437817,-1.500410881,10.20158867,-8.702720298,-4.978901776,-1.657682384,6.63487383
108,32,24,96,0,1,1,1,1,1,1,0,1,1,1,1,256.7297385,178.0415187,259.4134171,8.016111571,40.9145318,35.14078191,257.471086,178.7615002,259.4635511,7.947206608,40.78903665,35.11593725,-5.052754214,38.03585819,-32.98323031,4.992494414,-37.93871869,32.94607815
109,32,24,96,0,1,1,1,1,1,1,1,0,1,1,1,252.9973143,182.1302008,261.9617606,25.24680965,58.03753208,60.46116933,260.1915908,180.8560521,256.2610055,30.0553227,56.10088342,60.0791383,0.6669056618,39.24759804,-39.9147851,-0.8780329443,-38.88987126,39.76763966
110,32,24,96,0,1,1,1,1,1,1,1,1,0,1,1,258.3230502,180.3694354,257.0767281,14.22027033,8.404609312,15.24656785,260.9715103,181.1417873,256.0300293,16.48928032,4.226769251,15.13228124,-11.68903142,-1.095439213,12.78362281,11.79580956,1.094779,-12.89138994
111,32,24,96,0,1,1,1,1,1,1,1,1,1,0,1,254.36129,183.9962934,258.2329294,52.00249048,55.5073599,26.81601698,257.0958167,189.8499553,253.2145334,53.94211802,55.74435763,24.36752582,-36.14355943,37.30292606,-1.158843673,36.28324951,-37.38818785,1.105427366
112,32,24,96,0,1,1,1,1,1,1,1,1,1,1,0,256.4856976,181.5843468,257.1897317,4.386004768,9.972780817,9.698317869,257.0459617,183.9982456,256.1380788,8.654774411,11.39352114,7.598011011,-1.595707363,8.677555869,-7.081978482,1.572417106,-8.601972839,7.029428746
113,32,24,96,1,0,1,1,1,1,1,1,1,1,1,1,256.5626349,181.5862684,257.0811919,4.417507267,9.777326959,9.464177147,257.1153722,183.9899182,256.0608434,8.617922474,11.25708019,7.340957188,1.64449515,-8.52930437,6.88461455,-1.622845128,8.454971241,-6.832312358
114,32,24,96,1,0,1,1,1,1,0,1,1,1,1,1,256.7320913,178.0281072,259.4121938,8.021070989,40.91023792,35.1348029,257.4766335,178.7618642,259.4620886,7.948609764,40.77903262,35.10718219,5.052372494,-38.02715019,32.97477369,-4.991833549,37.92866868,-32.93684656
115,32,24,96,1,0,1,1,1,1,1,0,1,1,1,1,303.1543924,292.177362,350.2256183,8.230508383,14.33357783,12.94248238,305.8883009,293.6468723,351.0647735,10.55019309,12.64041976,13.0033971,1.219085527,-9.991296919,8.77059385,5.260125654,1.426048909,-6.687816694
116,32,24,96,1,0,1,1,1,1,1,1,0,1,1,1,257.4494851,183.0002292,254.8779059,8.456215429,8.091880608,10.41947747,259.8546694,183.5803891,253.4696296,11.84019916,3.113106346,9.967078694,7.752990728,0.9862959792,-8.739538039,-7.804412601,-0.9784877262,8.7826482
117,32,24,96,1,0,1,1,1,1,1,1,1,0,1,1,252.145263,182.0813249,262.905759,28.82931956,64.6775444,67.45116114,260.0746613,180.0911954,256.208806,33.43834416,62.5911954,67.0451432,-0.8522241459,-43.36221168,44.21437886,1.091614156,42.96164106,-44.053316
118,32,24,96,1,0,1,1,1,1,1,1,1,1,0,1,256.4865873,181.5947462,257.1907501,4.404149476,9.970755833,9.673731292,257.0448178,183.9941857,256.1345843,8.630889233,11.42307001,7.583268623,1.624510925,-8.656352026,7.031405529,-1.600600594,8.577742995,-6.977607129
119,32,24,96,1,0,1,1,1,1,1,1,1,1,1,0,254.531478,183.9497136,258.0588843,50.22000659,53.05882877,24.80724823,257.229759,189.7449271,253.3379957,52.18586446,53.42087917,22.32151801,34.93494489,-35.49306519,0.5565945869,-35.0685391,35.57632233,-0.5093108266
120,32,24,96,1,1,0,1,1,1,1,1,1,1,1,1,258.4977897,183.9902032,253.0053909,9.543475443,3.535854921,7.246350241,257.7890916,184.7623215,254.4706464,5.584768891,7.749799539,7.8875574,-4.882243394,-1.498592503,6.380627433,4.828480313,1.520723038,-6.349405511
121,32,24,96,1,1,0,1,1,1,0,1,1,1,1,1,258.4461719,180.2013967,255.9615197,31.52286383,61.31574383,65.00548453,252.430241,183.7362714,262.5798996,26.67176567,63.04701643,65.33636663,-0.658393379,-42.18676043,42.84545408,0.5398590561,42.3756649,-42.9152287
122,32,24,96,1,1,0,1,1,1,1,0,1,1,1,1,259.0392651,181.3528638,254.586722,15.89519659,3.3093549,14.33232437,258.05441,182.2156284,256.1534665,13.6505056,8.512995371,14.65937632,-9.692219092,-0.7889533489,10.48246923,9.583913716,0.8052412489,-10.38788886
123,32,24,96,1,1,0,1,1,1,1,1,0,1,1,1,292.9491789,182.474089,450.5222206,11.71867927,5.057281013,11.49265508,294.3171407,184.0220154,450.2713502,11.26265596,6.555322472,9.988421781,-5.805490891,-1.359833092,7.160064177,4.868553191,-2.926228721,-1.946844903
124,32,24,96,1,1,0,1,1,1,1,1,1,0,1,1,260.0389408,184.858239,250.4460327,20.46555616,6.932708405,24.71117364,260.7855486,185.6217108,250.4808345,20.48223088,6.93035992,24.67018355,-18.96635827,-4.603928499,23.57010548,18.93967049,4.609178402,-23.54903322
125,32,24,96,1,1,0,1,1,1,1,1,1,1,0,1,261.4409147,181.2381019,253.0035581,59.90294574,23.9061661,58.27204755,257.653141,188.1239933,251.7800565,59.82545576,28.81610028,57.38524695,-38.97241848,-0.2249557872,39.19749089,38.78055449,0.2289833105,-39.0093868
126,32,24,96,1,1,0,1,1,1,1,1,1,1,1,0,256.8283113,184.7232187,254.5282383,9.623934537,5.60797695,4.749238778,256.1639974,186.3872223,255.3276381,8.118251948,9.535769746,3.644929724,6.520824505,-5.428668375,-1.092336431,-6.561326842,5.47427668,1.086858157
127,32,24,96,1,1,1,0,1,1,1,1,1,1,1,1,258.5008603,183.9879211,253.0060458,9.558054779,3.533223213,7.266165064,257.789887,184.7577026,254.4728738,5.612242728,7.752044544,7.905826764,4.908241305,1.495439411,-6.403886908,-4.853988142,-1.520134884,6.373923682
128,32,24,96,1,1,1,0,1,1,0,1,1,1,1,1,259.8219015,180.5616914,255.8704205,19.07191856,3.856643586,17.6088704,258.5017528,181.3399036,257.1083412,17.03466801,8.722622216,17.70684925,11.28111554,0.9251075286,-12.20725783,-11.14618019,-0.9367814431,12.08198852
129,32,24,96,1,1,1,0,1,1,1,0,1,1,1,1,258.5280325,179.758977,255.9957463,34.61464772,64.3846279,68.86399768,251.7644543,183.6461951,262.8676191,29.82979642,66.15084956,69.14648491,1.016558379,44.1570586,-45.17364855,-0.8838738649,-44.35785212,45.24167126
130,32,24,96,1,1,1,0,1,1,1,1,0,1,1,1,260.0422625,184.8607536,250.4500928,20.46509481,6.931873256,24.70625132,260.7760421,185.6251767,250.4806086,20.47235482,6.931984758,24.66221358,18.96140998,4.602413343,-23.56399006,-18.9341183,-4.609878027,23.54383578
131,32,24,96,1,1,1,0,1,1,1,1,1,0,1,1,292.6307966,179.3393677,445.9729779,25.5644996,16.97952843,20.37477858,289.2605555,173.7067481,445.2466088,24.05423218,14.19772519,21.93428047,-19.9937649,7.855092238,12.13892034,20.92251921,-3.789548837,-17.13245956
132,32,24,96,1,1,1,0,1,1,1,1,1,1,0,1,256.8382442,184.7207261,254.5307232,9.651729308,5.67266494,4.761127194,256.1746026,186.3902063,255.3287852,8.148508924,9.569077095,3.642688006,-6.542132592,5.460980827,1.080919081,6.583441522,-5.509541793,-1.074144361
133,32,24,96,1,1,1,0,1,1,1,1,1,1,1,0,260.7001941,182.0822282,252.7966845,50.38720081,19.23477283,49.07076791,257.8227294,187.9194022,252.4867199,50.36129778,24.36661958,48.31462763,33.1738195,0.2372044921,-33.40930371,-33.00210256,-0.2429757447,33.24664761
134,32,24,96,1,1,1,1,0,1,1,1,1,1,1,1,255.6121913,185.1919497,255.5111028,7.145799127,8.470217292,3.462704651,257.4986287,184.9743479,255.0621841,8.340640725,4.259030525,4.706690827,5.308727585,-4.019886649,-1.289000779,-5.248387995,3.95294546,1.29527044
135,32,24,96,1,1,1,1,0,1,0,1,1,1,1,1,255.880226,187.9197682,253.4983741,42.82217316,43.94420538,17.99318362,255.7188743,184.7434504,257.3179477,40.85618244,43.27432688,20.52202513,29.16393214,-29.79464569,0.6312669776,-28.8521617,29.51101139,-0.6581164692
136,32,24,96,1,1,1,1,0,1,1,0,1,1,1,1,256.4108234,183.5318491,255.732061,8.786433135,11.56738778,7.809915335,257.2666761,182.4469662,257.0214944,4.25372971,10.00610365,9.935545732,-1.551403731,8.19531595,-6.644119862,1.548738808,-8.23001189,6.68106431
137,32,24,96,1,1,1,1,0,1,1,1,0,1,1,1,257.5870017,187.1094775,251.3801382,56.92685735,27.1106325,54.64719895,262.7372903,182.1575865,252.501004,56.7788465,21.98144438,55.42223142,36.73160874,0.4178209037,-37.14923878,-36.77752721,-0.4856797727,37.26340988
138,32,24,96,1,1,1,1,0,1,1,1,1,0,1,1,255.9888414,185.8475829,254.7948299,9.394729594,10.85921228,3.587361966,258.009636,185.4309034,254.3236757,10.31931362,7.489566076,5.09175112,7.054691192,-6.262552909,-0.7929420515,-6.956870811,6.158334579,0.7976946836
139,32,24,96,1,1,1,1,0,1,1,1,1,1,0,1,382.9488494,272.0062902,263.9156939,18.93783443,20.42375182,15.06596125,384.0669974,273.0846283,265.6485223,16.28650691,18.82046318,15.54831997,7.181311019,-7.88571235,0.7028813754,0.8268233224,2.581705773,-3.409962857
140,32,24,96,1,1,1,1,0,1,1,1,1,1,1,0,253.1714134,186.2691383,257.8741618,28.79221894,24.69155154,5.032521423,253.8254261,187.0248369,258.0000003,28.68114577,24.63881636,5.040521832,26.99151479,-23.34750102,-3.644150454,-26.912463,23.26673447,3.645585207
141,32,24,96,1,1,1,1,1,0,1,1,1,1,1,1,255.6166173,185.1866812,255.5114703,7.102612289,8.431711337,3.466246171,257.5014494,184.9733141,255.0622387,8.309708901,4.203473999,4.701691476,-5.25902579,3.956544201,1.302288086,5.199551453,-3.892659713,-1.307088377
142,32,24,96,1,1,1,1,1,0,0,1,1,1,1,1,256.4098196,183.5226709,255.740677,8.797433146,11.48375173,7.675789493,257.2733395,182.4253067,257.0303863,4.251658063,9.905211552,9.841807099,1.522074098,-8.177847556,6.65558558,-1.518575505,8.209499828,-6.691112571
143,32,24,96,1,1,1,1,1,0,1,0,1,1,1,1,256.5253547,189.2664185,252.5851418,51.30961619,52.65672593,22.11467907,255.2448621,185.001919,257.4579951,48.96895381,51.93226604,24.59227348,-34.33875751,34.89189044,-0.5535343515,33.98218332,-34.56761013,0.5850170595
144,32,24,96,1,1,1,1,1,0,1,1,0,1,1,1,255.7813325,185.6481517,254.9939164,8.259600324,9.779740524,3.577977082,257.8222082,185.2984952,254.4956882,9.404233847,5.894580053,4.975019585,-6.455713964,5.621121121,0.8343967241,6.371393303,-5.533198194,-0.838395851
145,32,24,96,1,1,1,1,1,0,1,1,1,0,1,1,257.2863061,186.2111534,253.1692604,32.58039596,15.85579436,31.83803436,260.4272969,184.0825837,252.4362953,32.70120542,10.1625931,32.24548002,-21.68374639,-0.723953197,22.40935108,21.73003072,0.7541229323,-22.48225871
146,32,24,96,1,1,1,1,1,0,1,1,1,1,0,1,253.1568787,186.274445,257.8854237,28.89396287,24.79474602,5.03436646,253.8102411,187.0271786,258.0113938,28.78272732,24.74145386,5.038327488,-27.0889331,23.44560781,3.643170933,27.00997325,-23.3664159,-3.643713213
147,32,24,96,1,1,1,1,1,0,1,1,1,1,1,0,383.0450814,271.2817324,262.5568648,25.26448989,29.56081118,21.63149512,384.0369201,272.025124,262.3896977,22.75519618,28.08608039,21.6162027,-10.00346557,10.07873386,-0.04622724708,2.150934924,-4.836375524,2.715064589
148,96,32,96,1,1,1,1,1,1,1,1,1,1,1,1,270.4243873,208.0133126,217.2003224,2.174555663,4.120855973,1.72735317,270.6332247,208.5078233,217.2507805,2.347154516,3.682197003,1.9321437,0.005738744793,-0.01354029793,0.007597760762,-0.005736233961,0.01275484177,-0.007208726437
149,96,32,96,1,1,1,1,1,1,0,1,1,1,1,1,270.3410483,207.6556248,217.6324296,4.941631407,8.641443943,4.748499262,271.1480061,206.8171094,218.2467884,3.784717792,6.786933065,6.727572407,1.342764768,-5.682667544,4.33971457,-1.340438748,5.702067659,-4.361803009
150,96,32,96,1,1,1,1,1,1,1,0,1,1,1,1,270.3424129,207.6542964,217.6308568,4.941909129,8.651010828,4.751341304,271.1515387,206.8138088,218.2435987,3.7891193,6.786767217,6.729112021,-1.345060787,5.68317956,-4.338298919,1.3427465,-5.703904212,4.360977406
151,96,32,96,1,1,1,1,1,1,1,1,0,1,1,1,270.9904843,207.9979035,216.5522303,5.007903962,7.044716483,7.912538276,272.2243021,208.7045789,215.1534477,7.525594662,3.484325338,6.916140557,4.770456358,1.398817547,-6.169448945,-4.794565925,-1.390413281,6.184818998
152,96,32,96,1,1,1,1,1,1,1,1,1,0,1,1,270.9914799,207.9959285,216.5578687,5.031641419,7.05228684,7.936014493,272.2209556,208.7036494,215.1571098,7.53476353,3.476845884,6.934959623,-4.796555002,-1.393280851,6.18964325,4.820688325,1.383477597,-6.204367016
153,96,32,96,1,1,1,1,1,1,1,1,1,1,0,1,270.1621738,208.3391545,217.3291586,6.666683202,4.113805397,3.926576115,269.2063799,209.7720065,217.9417139,5.73475539,7.506536309,3.032151892,-5.101051707,3.810851621,1.290041301,5.118857692,-3.836578151,-1.282434785
154,96,32,96,1,1,1,1,1,1,1,1,1,1,1,0,270.1586396,208.3438169,217.3306819,6.674581646,4.129387145,3.923124624,269.2084016,209.7722477,217.940518,5.748882793,7.504519287,3.034641597,5.11921568,-3.823559023,-1.295840281,-5.137048796,3.848033711,1.288826745
155,96,32,96,0,1,1,1,1,1,1,1,1,1,1,1,270.9528841,206.2195806,218.2173009,3.717195769,6.982670101,6.747596425,270.444589,208.1344581,217.7665065,4.89804449,8.631098085,4.864900384,-1.358483505,5.954418548,-4.596113629,1.353194897,-5.915427128,4.562058634
156,96,32,96,0,1,1,1,1,1,0,1,1,1,1,1,320.7605511,303.4669314,329.9047256,8.034674425,15.36353953,15.30789178,323.3766893,305.2001592,330.579023,9.807770773,13.79075548,14.72321028,0.9777669141,11.09203118,-12.06831519,-4.286843711,-5.234147091,9.52247443
157,96,32,96,0,1,1,1,1,1,1,0,1,1,1,1,272.5240382,202.8395891,219.2856993,5.483890216,32.69423071,28.6558127,272.6585006,203.4348989,219.3513642,5.471145761,32.6308072,28.63248025,-3.217615423,30.73168644,-27.51419883,3.19919197,-30.6830786,27.48376174
158,96,32,96,0,1,1,1,1,1,1,1,0,1,1,1,269.0701228,206.6034975,221.0863634,15.17946877,38.61181846,39.55400909,272.5484514,206.4975154,217.3890828,17.73944132,37.20980082,39.12504304,0.1748025176,26.54869837,-26.72324565,-0.2381420238,-26.37148476,26.6097608
159,96,32,96,0,1,1,1,1,1,1,1,1,0,1,1,271.0162231,207.2729093,217.2805086,14.4169123,8.06232552,15.51355704,272.7373165,207.6662869,215.6446482,15.67409617,2.945251178,15.04010918,-9.009488777,-0.6535126252,9.662652908,9.050033765,0.6590851946,-9.709462437
160,96,32,96,0,1,1,1,1,1,1,1,1,1,0,1,269.8409788,207.4127643,218.6223596,18.71084412,18.27797294,7.700784522,268.7859704,209.3962682,218.1176697,18.72191464,19.12838186,5.48708694,-13.82659034,13.46975928,0.3569820553,13.87266778,-13.50888712,-0.3636848286
161,96,32,96,0,1,1,1,1,1,1,1,1,1,1,0,270.8712444,206.1309854,218.411321,3.738703446,7.44321761,7.329277425,270.3573952,208.0869523,217.9187478,4.991588631,9.020456261,5.556840264,-1.21498478,6.367421463,-5.15258241,1.208816413,-6.323596916,5.114618856
162,96,32,96,1,0,1,1,1,1,1,1,1,1,1,1,270.9535168,206.2189756,218.2159578,3.712086358,6.966226794,6.742578298,270.4470136,208.1376118,217.7645738,4.904687644,8.622137744,4.854590319,1.347554258,-5.932616578,4.584895908,-1.34226551,5.892340485,-4.550239761
163,96,32,96,1,0,1,1,1,1,0,1,1,1,1,1,272.5296994,202.8246827,219.2968474,5.492513755,32.8246678,28.78727519,272.6635552,203.4217474,219.3563115,5.477616342,32.75838291,28.76168951,3.213786504,-30.85197653,27.63811705,-3.195262814,30.80214949,-27.60696527
164,96,32,96,1,0,1,1,1,1,1,0,1,1,1,1,319.9422928,303.1599793,330.2572853,9.588714789,15.17545755,15.72027321,322.6712437,304.8465822,330.9457638,11.08425314,13.32174308,15.15830735,-1.146297481,-10.03588727,11.18086845,4.447135882,4.179600498,-8.628399398
165,96,32,96,1,0,1,1,1,1,1,1,0,1,1,1,271.3892572,207.5151252,216.5515457,11.1816237,7.421639732,12.44013757,272.7297073,208.0475338,215.1725288,12.49686247,3.442620248,11.89449038,7.921544348,1.311623146,-9.233439635,-7.958240563,-1.310754768,9.268721592
166,96,32,96,1,0,1,1,1,1,1,1,1,0,1,1,267.738013,206.7739845,222.9125194,20.95995642,50.13678062,51.57864358,272.5413086,205.5458334,217.6478179,23.38395508,48.45634166,51.14407473,-0.2607731183,-33.84746682,34.10799615,0.3451968977,33.62144484,-33.96689056
