run_id,R_a,R_b,R_c,DG1_PWM1,DG1_PWM2,DG1_PWM3,DG1_PWM4,DG1_PWM5,DG1_PWM6,DG2_PWM1,DG2_PWM2,DG2_PWM3,DG2_PWM4,DG2_PWM5,DG2_PWM6,V1_a,V1_b,V1_c,I1_a,I1_b,I1_c,V2_a,V2_b,V2_c,I2_a,I2_b,I2_c,I1mean_a,I1mean_b,I1mean_c,I2mean_a,I2mean_b,I2mean_c,V1f_a,V1f_b,V1f_c,I1f_a,I1f_b,I1f_c,V2f_a,V2f_b,V2f_c,I2f_a,I2f_b,I2f_c,V1ang_a,V1ang_b,V1ang_c,I1ang_a,I1ang_b,I1ang_c,V2ang_a,V2ang_b,V2ang_c,I2ang_a,I2ang_b,I2ang_c
1721,48,32,16,1,1,1,1,1,1,1,1,1,1,0,1,242.6119792,274.0019907,181.4160803,10.88604049,7.378932697,10.75917518,241.1851546,276.6241982,182.1371421,9.92518242,11.62299384,4.06476985,-8.498204522,6.577892577,1.920286891,8.52842008,-6.637430695,-1.891016675,242.6070218,274.0024055,181.4155462,6.555180659,2.519963033,10.45040191,241.159892,276.6060237,182.134311,4.739315552,9.283530686,3.170433485,0,-100.9864452,138.1464447,-42.43466995,-41.28389168,150.0453328,0.2278396511,-100.7938871,137.7021374,68.8069119,-114.581506,93.22059252
1722,48,32,16,1,1,1,1,1,1,1,1,1,1,1,0,242.6149721,274.0010233,181.4106648,10.92565131,7.43841071,10.76286023,241.1888942,276.6368767,182.1331567,9.981513991,11.67821566,4.060114716,8.542381117,-6.628152896,-1.914252058,-8.573067729,6.687059877,1.885984626,242.610008,274.0014111,181.4101215,6.552439464,2.5281527,10.45535463,241.1632377,276.618278,182.1302658,4.761834111,9.306917335,3.168172402,0,-100.9891327,138.1452728,-42.65425241,-40.68146771,150.048113,0.2301207229,-100.7963973,137.699809,68.66582748,-114.6784073,93.13218419
1723,48,32,16,0,1,1,1,1,1,1,1,1,1,1,1,243.7252665,272.3348008,183.0217535,3.669884896,8.239011108,10.51339985,243.780517,274.2280209,182.7933767,6.315342411,8.552176498,5.702331611,-1.366614488,5.785206908,-4.418620618,1.381180853,-5.711330328,4.330115204,243.7194751,272.3272482,183.015107,3.228592392,5.813815835,9.489705009,243.7744197,274.2300828,182.7938211,6.067268656,6.317861698,3.581820682,0,-100.0254273,139.1686761,-66.27570867,-66.08491229,129.1206067,0.3912466713,-100.1346677,139.1658752,29.20932385,-131.21684,165.5591041
1724,48,32,16,0,1,1,1,1,1,0,1,1,1,1,1,227.0462865,427.0247862,245.762915,18.57612772,27.2395217,31.27015158,235.9493729,429.7596476,250.4474404,21.76224496,23.99362085,30.90437363,6.602131945,22.17467299,-28.77770106,-10.21838385,-12.92400896,23.14144084,149.3760368,331.18768,202.8966646,9.39774076,9.990781137,8.500293253,154.250276,337.6651664,209.7729365,12.75197439,17.58928807,19.10010394,0,-99.45309827,118.3663012,138.7028848,2.926538138,-128.0776767,0.4198040017,-99.4142166,118.7991081,-29.0378956,-133.1834678,94.31539016
1725,48,32,16,0,1,1,1,1,1,1,0,1,1,1,1,245.1777017,270.7234694,184.2635178,6.099463977,25.24308998,21.06850161,245.5923054,271.3910592,185.4493066,6.097696864,25.11096405,21.06076267,-4.390464941,23.6361097,-19.24569094,4.392609815,-23.56042259,19.16776793,245.1106113,270.6780373,184.1945014,3.322538372,5.214784983,6.215204688,245.520886,271.3470223,185.3485586,3.315980395,4.942671874,6.448962755,0,-99.16834027,140.1959074,-0.065947678,-101.6264428,137.9605091,0.04015144303,-99.09552568,140.3817763,-0.08616308712,-96.79495257,141.9689118
1726,48,32,16,0,1,1,1,1,1,1,1,0,1,1,1,241.0402389,273.4916376,186.9149035,25.67336884,57.16623377,58.91223683,247.0715224,271.7477587,183.1493285,29.56404864,54.48272558,58.46288583,0.929052246,38.0378672,-38.96693833,-0.9532500534,-37.59140552,38.54468535,240.6297685,271.952988,185.4081729,12.59541245,17.37471901,15.21655179,246.3217651,271.6032703,182.7297737,19.09000993,8.787889958,16.82305586,0,-98.573863,139.5117974,170.3381709,-77.09334034,65.93839243,1.027660333,-99.63786569,141.1749259,-6.23251787,128.6468283,-160.163902
1727,48,32,16,0,1,1,1,1,1,1,1,1,0,1,1,244.2338299,272.7902917,181.1832329,7.269645954,9.293927073,12.60288041,245.7827028,273.7578597,180.4499591,10.7174253,4.608124684,10.89134155,-6.843878643,-1.657539533,8.501410625,6.895643256,1.648865128,-8.544507367,244.2253269,272.7925946,181.1835628,1.501595217,9.00064931,9.100551601,245.750636,273.7583722,180.4266935,7.970290826,3.985327658,6.472870977,0,-101.0520721,138.4064591,-151.0408606,-78.52990076,107.8613334,0.4312537556,-101.4055841,138.8203409,5.301816515,-162.2000566,-176.5061054
1728,48,32,16,0,1,1,1,1,1,1,1,1,1,0,1,242.6254083,273.9945719,181.4127495,10.88019914,7.372199489,10.7628933,241.1972972,276.6183055,182.1335312,9.918500712,11.62174042,4.057954522,-8.487083944,6.570418716,1.916650857,8.517238666,-6.629980914,-1.887269119,242.6204518,273.9949766,181.4121989,6.559012302,2.521652632,10.45596948,241.1721035,276.6001219,182.1307147,4.744208,9.287796393,3.167299495,0,-100.9878933,138.1486367,-42.46642397,-41.16667709,150.0475818,0.2277083102,-100.7954174,137.7034492,68.83013628,-114.6025267,93.1348253
1729,48,32,16,0,1,1,1,1,1,1,1,1,1,1,0,239.5432375,275.2835956,185.0460829,4.011041614,15.00201314,16.82950895,239.566811,277.2883136,184.3444808,7.182194282,15.12412905,13.62274201,-0.6051462987,10.45531056,-9.848710964,0.6019765382,-10.20608795,9.605622498,239.1853444,275.0173788,184.3289331,3.488074265,6.162567829,9.909785373,239.2923305,277.180861,183.8886003,6.902005164,7.059932639,3.355193271,0,-99.55516772,138.3985903,-81.75363079,-57.87740164,128.0972633,0.4873415746,-99.7049875,138.388862,30.09564763,-135.3123546,168.9818165
1730,48,32,16,1,0,1,1,1,1,1,1,1,1,1,1,243.7186216,272.3406943,183.0249011,3.671423781,8.244606709,10.52414871,243.7729531,274.2363473,182.7953084,6.314482699,8.561732016,5.699666105,1.364755631,-5.789901184,4.425148566,-1.379596297,5.714857749,-4.335264485,243.7128576,272.3331075,183.0182293,3.231163422,5.816978601,9.498324887,243.7668553,274.2384219,182.7957606,6.066825519,6.32662111,3.56926796,0,-100.0248094,139.1671037,-66.26644296,-65.97730726,129.1778113,0.3910898289,-100.1346114,139.1628192,29.2347398,-131.2824755,165.5108234
1731,48,32,16,1,0,1,1,1,1,0,1,1,1,1,1,245.1935826,270.71224,184.2582453,6.098894144,25.20237643,21.02833421,245.6081626,271.3825969,185.4489269,6.097851495,25.07366793,21.02608908,4.390556354,-23.60481395,19.21428493,-4.392837788,23.5288892,-19.1360465,245.1271039,270.667506,184.1900248,3.321969337,5.207090657,6.207433115,245.5375618,271.3386097,185.3485453,3.316997553,4.950218223,6.456131664,0,-99.17027879,140.1979081,-0.04835600538,-101.6612021,138.0104813,0.04035490367,-99.09655347,140.384096,-0.1035757694,-96.76911445,141.9206087
1732,48,32,16,1,0,1,1,1,1,1,0,1,1,1,1,232.5058719,428.1817813,247.0968977,21.82561617,25.44826328,30.20682116,237.5758345,429.9879985,250.0885456,23.2070336,22.68214156,29.65249744,-3.347110441,-12.45517816,15.80149446,7.040698354,3.115372458,-10.15656535,152.3872648,331.4353907,204.2099648,5.556178223,6.807340928,3.114993999,155.6223102,334.5475016,207.8100263,8.702598,8.909467896,11.84219139,0,-98.97552975,119.304278,126.754044,-55.1758908,158.846607,0.1925019427,-99.04984285,119.6806528,-30.73731066,-131.1089488,109.5611113
1733,48,32,16,1,0,1,1,1,1,1,1,0,1,1,1,244.2380833,272.7887626,181.1834036,7.297854935,9.294248563,12.62688183,245.7856749,273.7568908,180.4451214,10.73945628,4.608078277,10.91418512,6.869601775,1.657095841,-8.526697966,-6.921791974,-1.64939302,8.571175464,244.2295209,272.7910834,181.1837366,1.508397526,9.002252909,9.107671439,245.7532875,273.7574416,180.4215576,7.975019343,3.988184737,6.474123631,0,-101.0523823,138.4070297,-150.889835,-78.51072793,107.8418831,0.4323575278,-101.4062002,138.8213356,5.347849824,-162.2287888,-176.4368271
1734,48,32,16,1,0,1,1,1,1,1,1,1,0,1,1,240.6824815,273.5366274,187.3252185,27.29975512,60.7511795,62.55022652,246.9948737,271.4132019,183.0934809,31.13560605,57.98951847,62.03554934,-0.9161199062,-40.29116949,41.20715776,0.9434785704,39.81689257,-40.76050533,240.2171699,271.8056854,185.6399994,13.28207189,18.29159862,16.00314983,246.1603064,271.2534399,182.6196968,19.7542515,9.559393408,17.58006723,0,-98.39968402,139.5737538,169.4850091,-77.48453962,64.99799712,1.08350912,-99.53663294,141.3407782,-6.918163722,125.4486675,-158.9036311
1735,48,32,16,1,0,1,1,1,1,1,1,1,1,0,1,239.7893983,275.6737538,183.7554231,4.354776162,17.78339785,19.04609831,240.0222669,278.1196759,183.3050716,8.253866361,18.25703496,16.60933021,-0.2487940898,-12.94297794,13.18358784,0.2297896001,12.64686952,-12.88417489,239.516885,275.4081972,183.2203857,3.768151905,6.066802408,9.430001059,239.8227448,277.8706169,182.7777558,7.948169637,7.91086214,3.760911741,0,-100.1175792,138.0713777,-98.06566501,-50.63572592,126.8162837,0.5991906511,-100.2592769,138.1355496,28.10986544,-136.013242,166.3452619
1736,48,32,16,1,0,1,1,1,1,1,1,1,1,1,0,238.7721506,275.1577589,184.9019652,63.26071356,66.61271637,33.50987262,240.5069435,281.0122531,178.5103102,64.4386167,66.41465875,26.58029813,43.11706374,-43.00157963,-0.1143674746,-43.28629573,43.03576246,0.251720514,238.5683723,274.5931471,184.1806247,12.3039035,18.06341145,23.30397856,238.3350343,279.4697846,178.0910953,16.49385497,16.30017183,12.33170061,0,-99.80397133,138.2229507,-119.5030019,-36.8850519,117.3613379,1.496024945,-100.9103641,137.603285,40.70773586,177.7349346,-83.20723538
1737,48,32,16,1,1,0,1,1,1,1,1,1,1,1,1,245.6056572,272.8479853,179.2843453,10.78434295,4.615308262,11.18332855,244.7699931,273.471729,182.0798987,7.549218937,9.191732902,12.4726911,-7.273887286,-1.718796875,8.992705702,7.179297628,1.695895698,-8.875157165,245.5617954,272.8472326,179.2672552,7.679254466,3.912764607,6.300323814,244.7566039,273.4744487,182.0797938,1.047708818,8.867167523,8.506182548,0,-101.8961088,138.1131405,0.940175675,-160.8773195,177.4643696,-0.291235254,-101.4173238,138.0308144,-171.7312747,-79.64660798,109.7433763
1738,48,32,16,1,1,0,1,1,1,0,1,1,1,1,1,247.1663964,270.706137,181.5928722,27.81482216,55.4105704,58.65704053,242.4034464,273.9488099,188.2141588,23.88259842,57.68297533,58.7845363,-0.7710159248,-38.15137118,38.92174218,0.6958645013,38.31194939,-39.00847392,246.4859524,270.6236486,181.1891181,17.87258264,8.815973165,15.77154962,241.9826112,272.5765408,186.361841,11.32843977,17.40646301,14.68466637,0,-100.5067164,139.725175,-8.007040457,126.6244999,-159.5463066,-0.8743352487,-99.30740139,138.5091832,167.5899555,-78.53990744,68.99779365
1739,48,32,16,1,1,0,1,1,1,1,0,1,1,1,1,245.7405008,272.7305978,179.3304864,11.01003524,4.589026536,11.37508951,244.8809167,273.3596495,182.1433916,7.806406752,9.236181712,12.64047859,-7.534186756,-1.655329609,9.189578055,7.436302268,1.62906716,-9.065321949,245.6922394,272.7296433,179.3111236,7.74315905,3.91207968,6.343441857,244.866841,273.3621287,182.1430621,1.106964391,8.926849611,8.539680842,0,-101.8631154,138.1749007,0.8869492644,-161.7847182,177.979,-0.2947035749,-101.3786653,138.0870837,-172.4878696,-79.5456828,109.4210935
1740,48,32,16,1,1,0,1,1,1,1,1,0,1,1,1,352.9598275,321.288744,277.7655401,18.10422299,12.75484099,19.18550436,353.5962449,323.5290128,279.5071064,17.84807556,13.33788894,17.22747443,-5.361802659,-2.159549931,7.521169052,1.550640058,-4.843075759,3.292408805,296.4570722,225.6157703,208.945801,2.856309157,3.91308481,7.659255657,297.256654,227.2075577,210.59688,5.189158003,5.442069937,6.835908678,0,-85.76428017,160.6145115,-4.616775798,-55.97304914,167.5437062,0.1106304212,-85.76290705,160.6253274,2.464593798,-106.8795933,152.334863
1741,48,32,16,1,1,0,1,1,1,1,1,1,0,1,1,247.6416368,272.6569364,176.2873054,36.96732848,8.501911633,43.24938912,247.9524001,273.4487005,177.4189418,36.88656699,8.424396652,43.03683763,-34.47707517,-5.452592166,39.92960783,34.38131198,5.384328999,-39.76569207,247.3193517,272.5103225,176.0474164,3.253358737,5.12815593,6.180168149,247.685677,273.3010216,177.0710066,3.463661969,5.090697071,5.926307522,0,-103.5652654,137.226532,-4.553931302,-103.3329199,134.6367105,0.06579026284,-103.4989016,137.3923297,4.145914503,-104.0146251,139.5134995
1742,48,32,16,1,1,0,1,1,1,1,1,1,1,0,1,252.3597636,267.741399,180.2053582,72.21345681,32.40392285,68.92479003,244.9614663,276.53994,177.6629475,71.39561644,37.31498342,65.6154305,-47.53990273,1.739838729,45.80000543,47.22103256,-2.019598165,-45.20150368,249.7061002,267.2842404,178.0744661,18.41199555,14.61662242,20.92960095,243.9512941,275.7617391,177.5039253,17.60638833,23.24148612,10.23377675,0,-101.9926888,139.7270118,-72.37782327,37.58329242,158.3617279,1.071695121,-101.4279323,137.8418925,86.34931628,-125.9692339,1.868350932
1743,48,32,16,1,1,0,1,1,1,1,1,1,1,1,0,243.2411569,274.0751706,180.3428749,12.72072588,9.777306944,11.09948661,241.7067612,276.9472678,180.9656439,11.97704665,13.5994733,3.661814771,10.30544298,-8.897342106,-1.408249896,-10.3709873,8.966638234,1.404196557,243.2209178,274.0583033,180.3330773,6.859686033,2.718074789,10.8888038,241.6386476,276.8871314,180.9513792,5.246976161,9.769052593,2.952363163,0,-101.5728824,137.8286269,-45.97122449,-30.39253109,149.9669135,0.2660155315,-101.3797483,137.3232088,69.95156384,-116.8766463,84.18527093
1744,48,32,16,1,1,1,0,1,1,1,1,1,1,1,1,245.6043286,272.8453569,179.2820983,10.75734558,4.610914049,11.16067925,244.7747996,273.4692436,182.0811658,7.526529325,9.191291099,12.46330562,7.260330172,1.718881154,-8.979237507,-7.166059831,-1.696993901,8.863039354,245.5606564,272.8445883,179.2650758,7.661682469,3.909395348,6.285978063,244.7614352,273.4719435,182.0810553,1.030198687,8.867518683,8.511126956,0,-101.8959046,138.1139514,0.9363870556,-160.8761294,177.4613306,-0.2912019149,-101.4173435,138.0326954,-171.6344052,-79.6678069,109.8345953
1745,48,32,16,1,1,1,0,1,1,0,1,1,1,1,1,245.7360355,272.7309597,179.3273409,11.02367918,4.583926869,11.38853518,244.8837586,273.3596025,182.1471596,7.842707577,9.241409313,12.67203591,7.570579598,1.647863373,-9.218431593,-7.472389252,-1.622551697,9.094942603,245.6872765,272.7300013,179.3077637,7.72178215,3.90999909,6.321679967,244.8694992,273.3620558,182.1468256,1.085794704,8.933898063,8.553165147,0,-101.8635377,138.1741383,0.8863914018,-161.8851659,178.0335395,-0.2948401515,-101.3787553,138.0881778,-172.3618059,-79.5533171,109.5413607
1746,48,32,16,1,1,1,0,1,1,1,0,1,1,1,1,247.7263975,270.0852589,181.6840886,32.2077546,60.0904854,64.36044415,241.9741114,273.7511764,188.5514531,28.30135176,62.39480935,64.25337494,1.176093266,41.22996524,-42.40617577,-1.083177634,-41.39943049,42.48249296,246.8468348,269.9876821,181.1425574,20.12401988,9.794347755,17.69000283,241.4587202,272.1536585,186.3903327,13.6086033,18.47063773,15.66265819,0,-100.4383856,139.9554856,-9.522269277,123.8242372,-161.0729536,-0.9759699538,-99.14405312,138.4734262,166.1027826,-78.53008128,62.65585165
1747,48,32,16,1,1,1,0,1,1,1,1,0,1,1,1,247.6354707,272.6599317,176.2923595,36.87629543,8.502375274,43.15524527,247.9572076,273.4469555,177.4215589,36.80304354,8.43236927,42.94952809,34.39593568,5.44700003,-39.84300823,-34.30141938,-5.38222692,39.68356684,247.3155485,272.5105034,176.0496612,3.217221069,5.122221036,6.15803244,247.690407,273.301133,177.0753439,3.499773994,5.096729222,5.94994131,0,-103.5640886,137.2268627,-4.604589928,-103.2475177,134.4817624,0.06618484467,-103.4984495,137.3944109,4.102834171,-104.0977211,139.6565107
1748,48,32,16,1,1,1,0,1,1,1,1,1,0,1,1,352.6955548,321.2552086,277.2936913,16.05798795,11.73260598,17.99217885,353.1490042,322.881609,278.8243753,15.21108671,11.89025909,15.2307649,5.964668628,2.816833043,-8.783847862,-2.127369834,4.198169266,-2.072416619,295.3899131,225.3044622,207.8234052,3.960538041,3.991608181,7.792764091,296.0618488,226.4752128,209.297108,4.292567461,4.815305075,6.932247458,0,-86.0495331,160.4236793,14.70569238,-68.28061201,173.4178328,0.07016132103,-86.03529186,160.4787289,-13.65261621,-100.9095529,145.3341323
1749,48,32,16,1,1,1,0,1,1,1,1,1,1,0,1,243.4593792,274.1599713,180.3556585,13.86350612,11.23386968,11.2022883,241.9336423,277.0812507,180.963198,13.17111298,14.63307119,3.58888149,-10.73268585,9.393937402,1.340255591,10.80289156,-9.472574918,-1.328771403,243.4355039,274.1292427,180.337378,6.872715758,2.79944309,10.99785646,241.8416304,276.9828512,180.9295983,5.201220718,9.68544553,2.884149233,0,-101.6249867,137.7998013,-45.47508292,-32.1285175,149.7924367,0.2679617464,-101.4378328,137.2817999,70.30593931,-117.3694664,82.3960896
1750,48,32,16,1,1,1,0,1,1,1,1,1,1,1,0,251.3571628,268.6881194,180.0240111,65.62266167,28.81102578,62.70551974,244.9712611,276.7496774,178.3904895,64.88686325,33.93786281,59.65690238,43.65411023,-1.537790531,-42.11777178,-43.35499246,1.790293055,41.56302268,249.0931135,268.3092067,178.2055537,16.41857318,13.20303543,18.75924716,244.1374003,276.1178885,178.2488647,15.76139073,21.98689807,8.53181787,0,-102.0222143,139.4434469,-72.38156204,38.56112046,159.6985413,0.9560684959,-101.4584318,137.8023743,83.74418974,-124.3469077,10.70877971
1751,48,32,16,1,1,1,1,0,1,1,1,1,1,1,1,240.8254389,275.6401302,181.0444505,9.701455199,11.42212211,4.342647065,242.8457226,274.6225183,182.5569047,10.55229298,7.363006846,10.60484913,8.510495075,-6.473424585,-2.037095259,-8.444114007,6.388654239,2.055437436,240.7969699,275.6244433,181.0417307,4.310774525,9.096897816,3.434254393,242.8399779,274.6240237,182.5555202,6.079335714,2.776563623,10.26802399,0,-101.2453051,137.2951938,64.26723049,-116.213172,92.83915571,-0.1210036279,-101.2750307,138.0433021,-39.85179594,-44.60194661,150.8150394
1752,48,32,16,1,1,1,1,0,1,0,1,1,1,1,1,240.8329847,275.6322157,181.0491789,9.688524445,11.40658731,4.350492802,242.8540819,274.6173297,182.5589116,10.54443846,7.342414247,10.60011629,8.500586341,-6.457133411,-2.043442497,-8.434397242,6.372693986,2.061715691,240.8046473,275.6166669,181.0464764,4.304795357,9.091858609,3.438489873,242.8483449,274.6188581,182.5575081,6.081691684,2.768042752,10.26128665,0,-101.2425871,137.2991369,64.31755525,-116.1443196,92.93665233,-0.1203833865,-101.2730333,138.0466925,-39.78701177,-44.76279007,150.8217862
1753,48,32,16,1,1,1,1,0,1,1,0,1,1,1,1,237.1100128,278.9545162,184.6840446,7.650886016,18.70771597,16.74860407,237.9692056,278.2114323,187.1765753,5.128346482,18.26726839,19.18958679,-0.6605278436,14.31664385,-13.65607622,0.6799163696,-14.59483918,13.91477558,236.49615,278.4595614,183.3370046,6.518187598,7.38803704,3.44971249,237.1635453,277.7419805,185.7359369,3.225072154,5.680914201,9.372923268,0,-100.3304185,136.9460536,28.65442686,-132.1812662,153.7955586,-0.371538405,-100.0958355,137.3002787,-77.63009855,-57.19078464,130.6743688
1754,48,32,16,1,1,1,1,0,1,1,1,0,1,1,1,243.971623,275.1392039,177.0866417,75.12629311,39.48788446,69.19880365,252.1831776,267.3973195,182.6339514,75.5844905,34.41791521,71.9443539,49.70420584,-2.073891164,-47.63041061,-49.77683385,1.895442632,47.88128756,243.0390918,274.2952089,176.946597,18.1221725,24.26189598,11.10865113,249.7265311,266.9338751,179.792815,18.79238217,15.60394504,21.55742767,0,-102.9156627,136.4651648,84.98816504,-128.1089781,1.022008544,-1.036603475,-103.3533233,138.7597374,-74.35491216,35.99568667,157.9421484
1755,48,32,16,1,1,1,1,0,1,1,1,1,0,1,1,241.9492537,276.1444529,179.2227765,12.52433533,14.04938332,3.885728246,244.0564175,274.8135044,180.8338993,13.06886022,10.59351707,11.02717654,11.06273395,-9.626907941,-1.435078852,-10.92777659,9.498980035,1.429591153,241.8262536,275.9905997,179.1386056,4.868293967,9.570720538,3.094425976,244.0057215,274.729412,180.7724185,6.355859218,3.047923168,10.78134232,0,-102.3125091,136.6239867,65.45000763,-119.5668828,82.61847819,-0.1681356953,-102.3361089,137.4449917,-44.34209019,-35.19846083,150.0561507
1756,48,32,16,1,1,1,1,0,1,1,1,1,1,0,1,417.1277885,313.8812804,193.0658251,18.2651946,22.51351625,16.39288864,417.6914815,313.3614939,191.7518139,20.95257428,23.06176583,15.86750842,-3.435906197,8.717611263,-5.280138914,11.18172272,-9.915038815,-1.264797474,289.4010887,280.0558467,128.4590497,6.752291085,6.581946612,6.562232039,288.1438114,279.3837008,127.8940121,5.340749946,5.725060727,4.458400506,0,-127.0761445,127.1993226,-42.27406517,-156.4096122,97.58605657,0.1527236297,-126.8993957,127.5862442,58.08777876,-93.00629476,173.2930356
1757,48,32,16,1,1,1,1,0,1,1,1,1,1,1,0,237.8543019,277.7017216,181.2955624,32.11543734,26.43083932,9.315785997,238.123268,278.4811816,182.4876279,32.01007293,26.43643172,9.289411376,30.20314385,-24.21617925,-5.986926193,-30.13958515,24.16506405,5.974556832,237.7312642,277.5920978,181.179272,3.424824666,5.050064039,6.233219577,238.0083138,278.3665049,182.3531062,3.025113578,5.367644918,6.217528838,0,-101.3650391,136.515949,-3.423865245,-103.9540984,136.4341298,0.0391445141,-101.2725395,136.6681859,3.709939536,-99.12188588,136.192135
1758,48,32,16,1,1,1,1,1,0,1,1,1,1,1,1,240.8327868,275.649456,181.0369838,9.736530155,11.45842986,4.348565753,242.8495297,274.6215736,182.5493148,10.56949921,7.393403877,10.60133805,-8.52882767,6.487679024,2.041116129,8.461900345,-6.403745169,-2.058186971,240.804031,275.6335676,181.0342892,4.329407425,9.118986973,3.43899439,242.8437452,274.6230644,182.5479439,6.067283081,2.78190836,10.26361539,0,-101.2513324,137.2910617,64.0373754,-116.2993388,92.86260988,-0.1237427677,-101.2811075,138.0385243,-40.06193016,-44.09784418,150.8287343
1759,48,32,16,1,1,1,1,1,0,0,1,1,1,1,1,242.1091563,274.1133919,182.2984675,6.449530673,11.14332711,8.326142277,242.8721573,273.536261,184.9390965,3.678133011,10.70602981,12.62302185,1.047472318,-8.546996054,7.499519881,-1.042003335,8.622486726,-7.580489881,242.0990444,274.1086429,182.2875634,6.23579488,6.886323745,3.007186616,242.8621018,273.502167,184.8924421,3.289313091,6.053385989,9.888264313,0,-100.4027683,138.3713185,29.43909189,-135.2681741,162.6484176,-0.3310119556,-100.1291988,138.7600205,-69.86102977,-59.98037749,131.0725316
1760,48,32,16,1,1,1,1,1,0,1,0,1,1,1,1,240.417408,279.2333671,177.7108896,66.74049969,68.91492801,28.1265215,239.1333696,274.8317579,186.7974269,65.28561367,68.79313512,34.67958943,-44.86887003,44.90130176,-0.03226731414,44.52008824,-44.64933352,0.129495017,238.1070722,277.6516888,177.2884285,16.7668808,17.01578114,12.84157913,238.9201251,274.2534953,185.8809915,12.34918491,18.86511151,23.65431162,0,-102.7853073,135.4659879,37.56788605,174.0634038,-84.03016888,-1.438072997,-101.4635567,136.4259953,-123.5617074,-38.93162318,115.4117679
1761,48,32,16,1,1,1,1,1,0,1,1,0,1,1,1,241.7412885,275.9605647,179.2857541,13.00960047,14.47916554,3.883809887,243.8809781,274.751174,180.8716983,13.67481881,11.28247383,10.99824564,-10.90873211,9.444120139,1.4648197,10.77604028,-9.320955709,-1.45483398,241.5915467,275.7625969,179.174781,4.639716976,9.308948599,3.098509007,243.8304866,274.6462279,180.7932659,6.520891742,2.829229483,10.75212641,0,-102.2196152,136.689419,68.64112891,-117.8885166,83.2830685,-0.1350540311,-102.2522519,137.5087514,-41.65097265,-40.85074186,150.070998
