run_id,R_a,R_b,R_c,DG1_PWM1,DG1_PWM2,DG1_PWM3,DG1_PWM4,DG1_PWM5,DG1_PWM6,DG2_PWM1,DG2_PWM2,DG2_PWM3,DG2_PWM4,DG2_PWM5,DG2_PWM6,V1_a,V1_b,V1_c,I1_a,I1_b,I1_c,V2_a,V2_b,V2_c,I2_a,I2_b,I2_c
213,32,40,32,1,0,1,1,1,1,1,0,1,1,1,1,,,,,,,,,,,,
214,32,40,32,1,0,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,
215,32,40,32,1,0,1,1,1,1,1,1,1,0,1,1,,,,,,,,,,,,
216,32,40,32,1,0,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,
217,32,40,32,1,0,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,
218,32,40,32,1,1,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,
219,32,40,32,1,1,0,1,1,1,0,1,1,1,1,1,,,,,,,,,,,,
220,32,40,32,1,1,0,1,1,1,1,0,1,1,1,1,,,,,,,,,,,,
221,32,40,32,1,1,0,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,
222,32,40,32,1,1,0,1,1,1,1,1,1,0,1,1,,,,,,,,,,,,
223,32,40,32,1,1,0,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,
224,32,40,32,1,1,0,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,
225,32,40,32,1,1,1,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,
226,32,40,32,1,1,1,0,1,1,0,1,1,1,1,1,,,,,,,,,,,,
227,32,40,32,1,1,1,0,1,1,1,0,1,1,1,1,,,,,,,,,,,,
228,32,40,32,1,1,1,0,1,1,1,1,0,1,1,1,,,,,,,,,,,,
229,32,40,32,1,1,1,0,1,1,1,1,1,0,1,1,,,,,,,,,,,,
230,32,40,32,1,1,1,0,1,1,1,1,1,1,0,1,,,,,,,,,,,,
231,32,40,32,1,1,1,0,1,1,1,1,1,1,1,0,,,,,,,,,,,,
232,32,40,32,1,1,1,1,0,1,1,1,1,1,1,1,,,,,,,,,,,,
233,32,40,32,1,1,1,1,0,1,0,1,1,1,1,1,,,,,,,,,,,,
234,32,40,32,1,1,1,1,0,1,1,0,1,1,1,1,,,,,,,,,,,,
235,32,40,32,1,1,1,1,0,1,1,1,0,1,1,1,,,,,,,,,,,,
236,32,40,32,1,1,1,1,0,1,1,1,1,0,1,1,,,,,,,,,,,,
237,32,40,32,1,1,1,1,0,1,1,1,1,1,0,1,,,,,,,,,,,,
238,32,40,32,1,1,1,1,0,1,1,1,1,1,1,0,,,,,,,,,,,,
239,32,40,32,1,1,1,1,1,0,1,1,1,1,1,1,,,,,,,,,,,,
240,32,40,32,1,1,1,1,1,0,0,1,1,1,1,1,,,,,,,,,,,,
241,32,40,32,1,1,1,1,1,0,1,0,1,1,1,1,,,,,,,,,,,,
242,32,40,32,1,1,1,1,1,0,1,1,0,1,1,1,,,,,,,,,,,,
243,32,40,32,1,1,1,1,1,0,1,1,1,0,1,1,,,,,,,,,,,,
244,32,40,32,1,1,1,1,1,0,1,1,1,1,0,1,,,,,,,,,,,,
245,32,40,32,1,1,1,1,1,0,1,1,1,1,1,0,,,,,,,,,,,,
246,32,32,72,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,
247,32,32,72,1,1,1,1,1,1,0,1,1,1,1,1,,,,,,,,,,,,
248,32,32,72,1,1,1,1,1,1,1,0,1,1,1,1,,,,,,,,,,,,
249,32,32,72,1,1,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,
250,32,32,72,1,1,1,1,1,1,1,1,1,0,1,1,,,,,,,,,,,,
251,32,32,72,1,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,
252,32,32,72,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,
